Año - mes,Dimensión valor,Cuenta,Imp. presupuestado,Imp. real,Desvio,Porcentaje de desviación
2023-09-01,Corralón 4 JC Paz,Fletes y Acarreos,-785070.79,-2709129.2,-1924058.41,245.08088117760693
2023-10-01,Corralón 4 JC Paz,Fletes y Acarreos,-916498.97,-1091728.0,-175229.03,19.11939191813822
2023-11-01,Corralón 4 JC Paz,Fletes y Acarreos,-1071217.88,-1741145.0,-669927.12,62.538829168908215
2023-12-01,Corralón 4 JC Paz,Fletes y Acarreos,-1241460.0,-2706777.0,-1465317.0,118.03175293605916
2023-10-01,Suelo Firme III,Fletes y Acarreos,0.0,-34485.0,-34485.0,
2023-10-01,Trapito Medio Ambiente,Fletes y Acarreos,-25000.0,0.0,25000.0,-100.0
2023-11-01,Trapito Medio Ambiente,Fletes y Acarreos,-50000.0,0.0,50000.0,-100.0
2023-12-01,Trapito Medio Ambiente,Fletes y Acarreos,-50000.0,0.0,50000.0,-100.0
2023-09-01,Administración,Gastos Bancarios,-575000.0,-578627.07,-3627.07,0.6307947826086868
2023-10-01,Administración,Gastos Bancarios,-575000.0,-433155.02,141844.98,-24.66869217391304
2023-11-01,Administración,Gastos Bancarios,-575000.0,-621424.51,-46424.51,8.073827826086958
2023-12-01,Administración,Gastos Bancarios,-575000.0,-626515.67,-51515.67,8.959246956521746
2023-09-01,Los Pinos,Gastos Bancarios,0.0,-9775.69,-9775.69,
2023-10-01,Los Pinos,Gastos Bancarios,0.0,-47713.22,-47713.22,
2023-11-01,Los Pinos,Gastos Bancarios,0.0,-16166.84,-16166.84,
2023-12-01,Los Pinos,Gastos Bancarios,0.0,-9572.47,-9572.47,
2023-09-01,Suelo Firme III,Gastos Bancarios,0.0,-483703.29,-483703.29,
2023-10-01,Suelo Firme III,Gastos Bancarios,0.0,-41497.16,-41497.16,
2023-11-01,Suelo Firme III,Gastos Bancarios,0.0,-28075.25,-28075.25,
2023-12-01,Suelo Firme III,Gastos Bancarios,0.0,-17347.2,-17347.2,
2023-09-01,Wanda,Gastos Bancarios,-6000.0,-2434.71,3565.29,-59.4215
2023-10-01,Wanda,Gastos Bancarios,-6000.0,-43924.8,-37924.8,632.08
2023-11-01,Wanda,Gastos Bancarios,-6000.0,-10301.56,-4301.56,71.69266666666665
2023-12-01,Wanda,Gastos Bancarios,-6000.0,-4826.2,1173.8,-19.563333333333336
2023-09-01,Administración,Gastos en telefonía e internet,-100000.0,-98669.58,1330.42,-1.3304199999999984
2023-10-01,Administración,Gastos en telefonía e internet,-100000.0,-119850.74,-19850.74,19.850740000000005
2023-11-01,Administración,Gastos en telefonía e internet,-100000.0,-156487.49,-56487.49,56.487489999999994
2023-12-01,Administración,Gastos en telefonía e internet,-100000.0,-163937.4,-63937.4,63.93739999999999
2023-09-01,Bariloche,Gastos en telefonía e internet,0.0,-5955.0,-5955.0,
2023-10-01,Bariloche,Gastos en telefonía e internet,0.0,-8985.0,-8985.0,
2023-12-01,Bariloche,Gastos en telefonía e internet,0.0,-19957.93,-19957.93,
2023-09-01,Corralón 1 Boulogne,Gastos en telefonía e internet,-24678.0,-30124.67,-5446.67,22.070953886052347
2023-10-01,Corralón 1 Boulogne,Gastos en telefonía e internet,-26652.24,-28742.43,-2090.19,7.842455268300146
2023-11-01,Corralón 1 Boulogne,Gastos en telefonía e internet,-28784.42,-29439.72,-655.3,2.2765787881082993
2023-12-01,Corralón 1 Boulogne,Gastos en telefonía e internet,-31087.17,-30252.72,834.45,-2.6842263223059453
2023-09-01,Corralón 2 Matanza,Gastos en telefonía e internet,-24979.0,-17144.68,7834.32,-31.36362544537411
2023-10-01,Corralón 2 Matanza,Gastos en telefonía e internet,-26977.32,-73001.23,-46023.91,170.60223180063844
2023-11-01,Corralón 2 Matanza,Gastos en telefonía e internet,-29135.51,-64597.52,-35462.01,121.71405271436812
2023-12-01,Corralón 2 Matanza,Gastos en telefonía e internet,-31466.35,-58022.94,-26556.59,84.39679212873436
2023-09-01,Corralón 3 Barracas,Gastos en telefonía e internet,-19836.0,-39831.69,-19995.69,100.80505142165761
2023-10-01,Corralón 3 Barracas,Gastos en telefonía e internet,-21422.88,-46899.4,-25476.52,118.92201235314765
2023-11-01,Corralón 3 Barracas,Gastos en telefonía e internet,-23136.71,-52511.14,-29374.43,126.96027222539419
2023-12-01,Corralón 3 Barracas,Gastos en telefonía e internet,-24987.65,-58708.64,-33720.99,134.95062560905083
2023-09-01,Corralón 4 JC Paz,Gastos en telefonía e internet,-16897.0,-893.88,16003.12,-94.70983014736343
2023-10-01,Corralón 4 JC Paz,Gastos en telefonía e internet,-18248.76,-2383.71,15865.05,-86.93768782098071
2023-11-01,Corralón 4 JC Paz,Gastos en telefonía e internet,-19708.66,-2299.79,17408.87,-88.33106867742403
2023-12-01,Corralón 4 JC Paz,Gastos en telefonía e internet,-21285.35,-3112.79,18172.56,-85.37590408426452
2023-09-01,Desarrollo de Proyectos,Gastos en telefonía e internet,0.0,-20290.47,-20290.47,
2023-10-01,Desarrollo de Proyectos,Gastos en telefonía e internet,0.0,-21610.57,-21610.57,
2023-11-01,Desarrollo de Proyectos,Gastos en telefonía e internet,0.0,-24986.47,-24986.47,
2023-12-01,Desarrollo de Proyectos,Gastos en telefonía e internet,0.0,-25799.0,-25799.0,
2023-09-01,Desarrollo Institucional,Gastos en telefonía e internet,-25000.0,-9600.28,15399.72,-61.59888
2023-10-01,Desarrollo Institucional,Gastos en telefonía e internet,-25000.0,-9784.58,15215.42,-60.86167999999999
2023-11-01,Desarrollo Institucional,Gastos en telefonía e internet,-25000.0,-17191.54,7808.46,-31.233839999999997
2023-12-01,Desarrollo Institucional,Gastos en telefonía e internet,-25000.0,-17004.54,7995.46,-31.981839999999995
2023-09-01,Microcréditos,Gastos en telefonía e internet,-38000.0,-15145.89,22854.11,-60.14239473684211
2023-10-01,Microcréditos,Gastos en telefonía e internet,-38000.0,-16929.49,21070.51,-55.44871052631578
2023-11-01,Microcréditos,Gastos en telefonía e internet,-38000.0,-19553.55,18446.45,-48.54328947368421
2023-12-01,Microcréditos,Gastos en telefonía e internet,-38000.0,-20366.55,17633.45,-46.40381578947368
2023-12-01,Suelo Firme III,Gastos en telefonía e internet,0.0,-7502.0,-7502.0,
2023-09-01,Wanda,Gastos en telefonía e internet,0.0,-16298.7,-16298.7,
2023-10-01,Wanda,Gastos en telefonía e internet,0.0,-17200.34,-17200.34,
2023-11-01,Wanda,Gastos en telefonía e internet,0.0,-20017.03,-20017.03,
2023-12-01,Wanda,Gastos en telefonía e internet,0.0,-11960.46,-11960.46,
2023-09-01,Área Social,Gastos en telefonía e internet,0.0,-30559.3,-30559.3,
2023-10-01,Área Social,Gastos en telefonía e internet,0.0,-32863.36,-32863.36,
2023-11-01,Área Social,Gastos en telefonía e internet,0.0,-37988.96,-37988.96,
2023-12-01,Área Social,Gastos en telefonía e internet,0.0,-38801.96,-38801.96,
2023-09-01,Administración,Gastos Generales,-515000.0,-143007.96,371992.04,-72.2314640776699
2023-10-01,Administración,Gastos Generales,-75000.0,-46777.41,28222.59,-37.63012
2023-11-01,Administración,Gastos Generales,-75000.0,-56657.2,18342.8,-24.45706666666667
2023-12-01,Administración,Gastos Generales,-295000.0,-182898.11,112101.89,-38.00064067796611
2023-09-01,Bariloche,Gastos Generales,0.0,-66616.0,-66616.0,
2023-10-01,Bariloche,Gastos Generales,0.0,-20400.0,-20400.0,
2023-11-01,Bariloche,Gastos Generales,0.0,-271893.0,-271893.0,
2023-12-01,Bariloche,Gastos Generales,0.0,-153995.83,-153995.83,
2023-09-01,Corralón 1 Boulogne,Gastos Generales,-381286.0,-517415.92,-136129.92,35.70283724028682
2023-10-01,Corralón 1 Boulogne,Gastos Generales,-398469.0,-307963.05,90505.95,-22.713423127018668
2023-11-01,Corralón 1 Boulogne,Gastos Generales,-417026.0,-225238.03,191787.97,-45.98945149702896
2023-12-01,Corralón 1 Boulogne,Gastos Generales,-437069.0,-151910.03,285158.97,-65.2434672786219
2023-09-01,Corralón 2 Matanza,Gastos Generales,-161626.0,-273228.73,-111602.73,69.04998576961626
2023-10-01,Corralón 2 Matanza,Gastos Generales,-248556.0,-73259.45,175296.55,-70.52597804921224
2023-11-01,Corralón 2 Matanza,Gastos Generales,-262521.0,-26803.59,235717.41,-89.78992537739839
2023-12-01,Corralón 2 Matanza,Gastos Generales,-277602.0,-37162.16,240439.84,-86.61315120208067
2023-09-01,Corralón 3 Barracas,Gastos Generales,-132240.0,-217424.14,-85184.14,64.41631881427709
2023-10-01,Corralón 3 Barracas,Gastos Generales,-216819.0,-60810.43,156008.57,-71.95336663299804
2023-11-01,Corralón 3 Barracas,Gastos Generales,-228245.0,0.0,228245.0,-100.0
2023-12-01,Corralón 3 Barracas,Gastos Generales,-240584.0,-15876.76,224707.24,-93.40074152894623
2023-09-01,Corralón 4 JC Paz,Gastos Generales,-88160.0,-918426.88,-830266.88,941.77277676951
2023-10-01,Corralón 4 JC Paz,Gastos Generales,-150713.0,-800.0,149913.0,-99.4691897845574
2023-11-01,Corralón 4 JC Paz,Gastos Generales,-158380.0,0.0,158380.0,-100.0
2023-12-01,Corralón 4 JC Paz,Gastos Generales,-166556.0,-3696.82,162859.18,-97.78043420831432
2023-09-01,Desarrollo de Proyectos,Gastos Generales,-100000.0,-45375.29,54624.71,-54.62471
2023-10-01,Desarrollo de Proyectos,Gastos Generales,-209000.0,-18000.0,191000.0,-91.38755980861244
2023-11-01,Desarrollo de Proyectos,Gastos Generales,-220000.0,-8125.0,211875.0,-96.30681818181817
2023-12-01,Desarrollo de Proyectos,Gastos Generales,-231000.0,0.0,231000.0,-100.0
2023-09-01,Desarrollo Institucional,Gastos Generales,-10000.0,-45114.5,-35114.5,351.145
2023-10-01,Desarrollo Institucional,Gastos Generales,-10000.0,-17210.0,-7210.0,72.1
2023-11-01,Desarrollo Institucional,Gastos Generales,-10000.0,-74830.03,-64830.03,648.3003
2023-12-01,Desarrollo Institucional,Gastos Generales,-15000.0,0.0,15000.0,-100.0
2023-09-01,Los Pinos,Gastos Generales,-100000.0,0.0,100000.0,-100.0
2023-10-01,Los Pinos,Gastos Generales,-100000.0,0.0,100000.0,-100.0
2023-11-01,Los Pinos,Gastos Generales,-110000.0,0.0,110000.0,-100.0
2023-12-01,Los Pinos,Gastos Generales,-120000.0,0.0,120000.0,-100.0
2023-12-01,Microcréditos,Gastos Generales,0.0,-8200.0,-8200.0,
2023-09-01,Suelo Firme III,Gastos Generales,-150000.0,-45652.5,104347.5,-69.565
2023-10-01,Suelo Firme III,Gastos Generales,-150000.0,-62228.0,87772.0,-58.51466666666667
2023-11-01,Suelo Firme III,Gastos Generales,-150000.0,-15000.0,135000.0,-90.0
2023-12-01,Suelo Firme III,Gastos Generales,-150000.0,-21300.0,128700.0,-85.8
2023-09-01,Trapito Medio Ambiente,Gastos Generales,0.0,-23362.06,-23362.06,
2023-10-01,Trapito Medio Ambiente,Gastos Generales,-45000.0,-28608.71,16391.29,-36.425088888888894
2023-11-01,Trapito Medio Ambiente,Gastos Generales,-45000.0,0.0,45000.0,-100.0
2023-12-01,Trapito Medio Ambiente,Gastos Generales,0.0,-49000.0,-49000.0,
2023-10-01,Voluntariado,Gastos Generales,0.0,-71587.51,-71587.51,
2023-09-01,Wanda,Gastos Generales,-10000.0,-35051.84,-25051.84,250.51839999999999
2023-10-01,Wanda,Gastos Generales,-15000.0,-6605.02,8394.98,-55.96653333333334
2023-11-01,Wanda,Gastos Generales,-15000.0,-9387.34,5612.66,-37.41773333333333
2023-12-01,Wanda,Gastos Generales,-15000.0,-670.19,14329.81,-95.53206666666667
2023-10-01,Área Social,Gastos Generales,-20000.0,0.0,20000.0,-100.0
2023-11-01,Área Social,Gastos Generales,0.0,-11201.0,-11201.0,
2023-09-01,Administración,Honorarios ,0.0,-447721.0,-447721.0,
2023-09-01,Bariloche,Honorarios ,0.0,-1380035.16,-1380035.16,
2023-09-01,Corralón 1 Boulogne,Honorarios ,0.0,-130734.0,-130734.0,
2023-09-01,Corralón 2 Matanza,Honorarios ,0.0,-58104.0,-58104.0,
2023-09-01,Corralón 3 Barracas,Honorarios ,0.0,-58104.0,-58104.0,
2023-09-01,Corralón 4 JC Paz,Honorarios ,0.0,-43578.0,-43578.0,
2023-09-01,Desarrollo de Proyectos,Honorarios ,0.0,-663474.0,-663474.0,
2023-09-01,Desarrollo Institucional,Honorarios ,0.0,-537444.0,-537444.0,
2023-09-01,Microcréditos,Honorarios ,0.0,-867833.0,-867833.0,
2023-09-01,Suelo Firme III,Honorarios ,0.0,-1685980.0,-1685980.0,
2023-09-01,Trapito Medio Ambiente,Honorarios ,0.0,-249480.84,-249480.84,
2023-09-01,Área Social,Honorarios ,0.0,-322677.0,-322677.0,
2023-09-01,Administración,Honorarios Administración,-486356.19,0.0,486356.19,-100.0
2023-10-01,Administración,Honorarios Administración,-537106.4,-192245.0,344861.4,-64.2072781110037
2023-11-01,Administración,Honorarios Administración,-579398.24,-119672.0,459726.24,-79.34546711774615
2023-12-01,Administración,Honorarios Administración,-630148.45,-592502.0,37646.45,-5.974219249448278
2023-09-01,Bariloche,Honorarios Administración,0.0,-330707.16,-330707.16,
2023-10-01,Bariloche,Honorarios Administración,0.0,-929328.0,-929328.0,
2023-11-01,Bariloche,Honorarios Administración,0.0,-1391516.53,-1391516.53,
2023-12-01,Bariloche,Honorarios Administración,0.0,-1555869.42,-1555869.42,
2023-09-01,Corralón 1 Boulogne,Honorarios Administración,0.0,-54144.0,-54144.0,
2023-10-01,Corralón 1 Boulogne,Honorarios Administración,0.0,-262942.2,-262942.2,
2023-11-01,Corralón 1 Boulogne,Honorarios Administración,0.0,-291202.65,-291202.65,
2023-12-01,Corralón 1 Boulogne,Honorarios Administración,0.0,-330412.05,-330412.05,
2023-09-01,Corralón 2 Matanza,Honorarios Administración,0.0,-24064.0,-24064.0,
2023-10-01,Corralón 2 Matanza,Honorarios Administración,0.0,-116863.2,-116863.2,
2023-11-01,Corralón 2 Matanza,Honorarios Administración,0.0,-129423.4,-129423.4,
2023-12-01,Corralón 2 Matanza,Honorarios Administración,0.0,-146849.8,-146849.8,
2023-09-01,Corralón 3 Barracas,Honorarios Administración,0.0,-24064.0,-24064.0,
2023-10-01,Corralón 3 Barracas,Honorarios Administración,0.0,-116863.2,-116863.2,
2023-11-01,Corralón 3 Barracas,Honorarios Administración,0.0,-129423.4,-129423.4,
2023-12-01,Corralón 3 Barracas,Honorarios Administración,0.0,-146849.8,-146849.8,
2023-09-01,Corralón 4 JC Paz,Honorarios Administración,0.0,-18048.0,-18048.0,
2023-10-01,Corralón 4 JC Paz,Honorarios Administración,0.0,-87647.4,-87647.4,
2023-11-01,Corralón 4 JC Paz,Honorarios Administración,0.0,-97067.55,-97067.55,
2023-12-01,Corralón 4 JC Paz,Honorarios Administración,0.0,-110137.35,-110137.35,
2023-10-01,Desarrollo de Proyectos,Honorarios Administración,0.0,-1106150.0,-1106150.0,
2023-11-01,Desarrollo de Proyectos,Honorarios Administración,0.0,-1221575.0,-1221575.0,
2023-12-01,Desarrollo de Proyectos,Honorarios Administración,0.0,-1365856.0,-1365856.0,
2023-09-01,Desarrollo Institucional,Honorarios Administración,0.0,-120320.0,-120320.0,
2023-10-01,Desarrollo Institucional,Honorarios Administración,0.0,-417124.0,-417124.0,
2023-11-01,Desarrollo Institucional,Honorarios Administración,0.0,-593526.0,-593526.0,
2023-12-01,Desarrollo Institucional,Honorarios Administración,0.0,-663627.0,-663627.0,
2023-10-01,Microcréditos,Honorarios Administración,0.0,-867833.0,-867833.0,
2023-11-01,Microcréditos,Honorarios Administración,0.0,-1058390.0,-1058390.0,
2023-12-01,Microcréditos,Honorarios Administración,0.0,-1183397.0,-1183397.0,
2023-10-01,Suelo Firme III,Honorarios Administración,0.0,-1885980.0,-1885980.0,
2023-11-01,Suelo Firme III,Honorarios Administración,0.0,-2082778.0,-2082778.0,
2023-12-01,Suelo Firme III,Honorarios Administración,0.0,-2016921.0,-2016921.0,
2023-09-01,Área Social,Honorarios Administración,0.0,-249480.84,-249480.84,
2023-11-01,Área Social,Honorarios Administración,0.0,-275513.47,-275513.47,
2023-12-01,Área Social,Honorarios Administración,0.0,-769907.58,-769907.58,
2023-09-01,Corralón 1 Boulogne,Honorarios Corralones,-257291.5,0.0,257291.5,-100.0
2023-10-01,Corralón 1 Boulogne,Honorarios Corralones,-284139.31,0.0,284139.31,-100.0
2023-11-01,Corralón 1 Boulogne,Honorarios Corralones,-306512.48,0.0,306512.48,-100.0
2023-12-01,Corralón 1 Boulogne,Honorarios Corralones,-333360.29,0.0,333360.29,-100.0
2023-09-01,Corralón 2 Matanza,Honorarios Corralones,-114351.78,0.0,114351.78,-100.0
2023-10-01,Corralón 2 Matanza,Honorarios Corralones,-126284.14,0.0,126284.14,-100.0
2023-11-01,Corralón 2 Matanza,Honorarios Corralones,-136227.77,0.0,136227.77,-100.0
2023-12-01,Corralón 2 Matanza,Honorarios Corralones,-148160.13,0.0,148160.13,-100.0
2023-09-01,Corralón 3 Barracas,Honorarios Corralones,-114351.78,0.0,114351.78,-100.0
2023-10-01,Corralón 3 Barracas,Honorarios Corralones,-126284.14,0.0,126284.14,-100.0
2023-11-01,Corralón 3 Barracas,Honorarios Corralones,-136227.77,0.0,136227.77,-100.0
2023-12-01,Corralón 3 Barracas,Honorarios Corralones,-148160.13,0.0,148160.13,-100.0
2023-09-01,Corralón 4 JC Paz,Honorarios Corralones,-85763.83,0.0,85763.83,-100.0
2023-10-01,Corralón 4 JC Paz,Honorarios Corralones,-94713.1,0.0,94713.1,-100.0
2023-11-01,Corralón 4 JC Paz,Honorarios Corralones,-102170.83,0.0,102170.83,-100.0
2023-12-01,Corralón 4 JC Paz,Honorarios Corralones,-111120.1,0.0,111120.1,-100.0
2023-09-01,Desarrollo Institucional,Honorarios Desarrollo Inst.,-537444.71,0.0,537444.71,-100.0
2023-10-01,Desarrollo Institucional,Honorarios Desarrollo Inst.,-593525.9,0.0,593525.9,-100.0
2023-11-01,Desarrollo Institucional,Honorarios Desarrollo Inst.,-640260.22,0.0,640260.22,-100.0
2023-12-01,Desarrollo Institucional,Honorarios Desarrollo Inst.,-696341.41,0.0,696341.41,-100.0
2023-09-01,Microcréditos,Honorarios Microcréditos,-867833.91,0.0,867833.91,-100.0
2023-10-01,Microcréditos,Honorarios Microcréditos,-1038324.77,0.0,1038324.77,-100.0
2023-11-01,Microcréditos,Honorarios Microcréditos,-1120082.63,0.0,1120082.63,-100.0
2023-12-01,Microcréditos,Honorarios Microcréditos,-1218192.05,0.0,1218192.05,-100.0
2023-09-01,Bariloche,Honorarios Proyectos,-719833.68,0.0,719833.68,-100.0
2023-10-01,Bariloche,Honorarios Proyectos,-794946.76,0.0,794946.76,-100.0
2023-11-01,Bariloche,Honorarios Proyectos,-857540.99,0.0,857540.99,-100.0
2023-12-01,Bariloche,Honorarios Proyectos,-932654.07,0.0,932654.07,-100.0
2023-09-01,Desarrollo de Proyectos,Honorarios Proyectos,-783474.39,0.0,783474.39,-100.0
2023-10-01,Desarrollo de Proyectos,Honorarios Proyectos,-865228.24,0.0,865228.24,-100.0
2023-11-01,Desarrollo de Proyectos,Honorarios Proyectos,-933356.45,0.0,933356.45,-100.0
2023-12-01,Desarrollo de Proyectos,Honorarios Proyectos,-1015110.3,0.0,1015110.3,-100.0
2023-09-01,Suelo Firme III,Honorarios Proyectos,-1137907.87,0.0,1137907.87,-100.0
2023-10-01,Suelo Firme III,Honorarios Proyectos,-1548367.08,0.0,1548367.08,-100.0
2023-11-01,Suelo Firme III,Honorarios Proyectos,-1670285.75,0.0,1670285.75,-100.0
2023-12-01,Suelo Firme III,Honorarios Proyectos,-1816588.15,0.0,1816588.15,-100.0
2023-09-01,Bariloche,Honorarios Área Social,-540201.23,0.0,540201.23,-100.0
2023-10-01,Bariloche,Honorarios Área Social,-596570.05,0.0,596570.05,-100.0
2023-11-01,Bariloche,Honorarios Área Social,-643544.07,0.0,643544.07,-100.0
2023-12-01,Bariloche,Honorarios Área Social,-699912.9,0.0,699912.9,-100.0
2023-09-01,Desarrollo de Proyectos,Honorarios Área Social,-322676.78,0.0,322676.78,-100.0
2023-10-01,Desarrollo de Proyectos,Honorarios Área Social,-356347.4,0.0,356347.4,-100.0
2023-11-01,Desarrollo de Proyectos,Honorarios Área Social,-384406.25,0.0,384406.25,-100.0
2023-12-01,Desarrollo de Proyectos,Honorarios Área Social,-418076.87,0.0,418076.87,-100.0
2023-09-01,Suelo Firme III,Honorarios Área Social,-748071.9,0.0,748071.9,-100.0
2023-10-01,Suelo Firme III,Honorarios Área Social,-826131.58,0.0,826131.58,-100.0
2023-11-01,Suelo Firme III,Honorarios Área Social,-891181.31,0.0,891181.31,-100.0
2023-12-01,Suelo Firme III,Honorarios Área Social,-969240.99,0.0,969240.99,-100.0
2023-09-01,Trapito Medio Ambiente,Honorarios Área Social,-249481.0,0.0,249481.0,-100.0
2023-10-01,Trapito Medio Ambiente,Honorarios Área Social,-275513.0,0.0,275513.0,-100.0
2023-11-01,Trapito Medio Ambiente,Honorarios Área Social,-297207.0,0.0,297207.0,-100.0
2023-12-01,Trapito Medio Ambiente,Honorarios Área Social,-327540.0,0.0,327540.0,-100.0
2023-09-01,Corralón 2 Matanza,Impuesto Inmobiliario,-20000.0,0.0,20000.0,-100.0
2023-10-01,Corralón 2 Matanza,Impuesto Inmobiliario,-20000.0,0.0,20000.0,-100.0
